11.794,0.00
11.815,0.00
11.998,0.00
12.199,0.00
12.4,0.00
12.6,0.00
12.801,0.00
13.002,0.00
13.202,0.00
13.403,0.00
13.604,0.00
13.805,0.00
14.005,0.00
14.206,0.00
14.407,0.00
14.608,0.00
14.808,0.00
15.009,0.00
15.21,0.00
15.41,0.00
15.611,0.00
15.812,0.00
16.012,0.00
16.213,0.00
16.414,0.00
16.614,0.00
16.82,64799.00
17.02,67877.00
17.221,68584.00
17.425,61994.00
17.626,61558.00
17.827,60779.00
18.027,64951.00
18.228,65675.00
18.429,54393.00
18.63,48503.00
18.83,42994.00
19.031,34463.00
19.232,43262.00
19.432,44928.00
19.666,-1.00
19.957,6496642.00
20.153,45799.00
20.354,47237.00
20.555,47665.00
20.755,47201.00
20.96,45681.00
21.161,46002.00
21.361,45864.00
21.562,46992.00
21.763,45394.00
21.964,45370.00
22.164,46021.00
22.365,43957.00
22.566,39707.00
22.766,36725.00
22.967,35304.00
23.168,34760.00
23.368,32562.00
23.573,31309.00
23.774,31101.00
23.975,31667.00
24.175,33455.00
24.376,35040.00
24.577,38454.00
24.777,42694.00
24.978,45636.00
25.179,55533.00
25.379,49812.00
25.58,44666.00
25.781,44699.00
25.981,44829.00
26.186,44847.00
26.387,45042.00
26.587,44826.00
26.788,46738.00
26.989,45483.00
27.19,43916.00
27.39,44743.00
27.591,44118.00
27.792,44188.00
27.992,44256.00
28.193,44174.00
28.394,44425.00
28.595,44501.00
28.796,44270.00
29.0,44081.00
29.2,44301.00
29.401,44386.00
29.602,44363.00
29.803,44555.00
30.004,49455.00
30.204,48979.00
30.405,49993.00
30.606,45096.00
30.806,44964.00
31.007,46723.00
